ID,Participant.ID,Browser,Device,Sex,Education,ENG.lextale,ENG.start.age,ENG.current.lever,ENG.country,Mask.before,Mask.after,Mask.others,Mask.perception,Block,Condition,Trail,RT,Response,Target,Duration,Video,L1,Spelling,Accuracy,Syllable,Competitor,Intensity,COG,RIntensity,Visual,Vowel,F1,F2,LogFreq,Visual.nm
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,65,380.15,S,S,1.514645833,WM_SS_notp_coda_GROSS,Korean,gross,TRUE,coda,0,31.23914038,4355,-1.294124648,0,əʊ,439.151738671343,1178.915487051603,4.04,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,66,278.175,SH,SH,1.535979167,WM_SH_notp_onset_SHAME,Korean,shame,TRUE,onset,0,35.86025666,3370,3.326991632,0,eɪ,459.58955165214144,1935.2726753259808,4.72,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,67,444.395,F,F,1.514645833,WM_FF_pair_onset_FOAL,Korean,foal,TRUE,onset,1,30.21439279,3433,-2.318872238,0,əʊ,455.011716923466,893.2242480558341,3.15,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,68,3321.505,TH,TH,1.535979167,WM_TH_pair_coda_RUTH,Korean,ruth,TRUE,coda,1,24.79955523,4007,-7.733709798,0,u:,363.63058411736404,1235.6185968610382,4.39,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,69,378.875,F,F,1.6213125,WM_FF_pair_coda_ROOF,Korean,roof,TRUE,coda,1,26.08339172,2752,-6.449873308,0,u:,353.6222037304692,1264.2793382592617,4.72,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,70,573.01,TH,TH,1.514645833,WM_TH_notp_onset_THING,Korean,thing,TRUE,onset,0,30.35223502,5685,-2.181030008,0,ɪ,437.048730266984,1963.4559866520424,5.94,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,72,381.1,F,TH,1.642645833,WM_TH_pair_onset_THIN,Korean,thin,FALSE,onset,1,29.92131417,4552,-2.611950858,0,ɪ,447.32003099590077,1886.5835348722906,4.48,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,73,1671.535,TH,TH,1.471979167,WM_TH_pair_onset_THAW,Korean,thaw,TRUE,onset,1,29.16219133,3454,-3.371073698,0,ɔ:,454.06887222341544,881.0855834547261,3.27,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,74,330.1,SH,SH,1.535979167,WM_SH_notp_coda_BRUSH,Korean,brush,TRUE,coda,0,30.92832382,2881,-1.604941208,0,ʌ,569.1947688723341,1346.8071788436755,4.29,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,64,686.54,TH,TH,1.450645833,WM_TH_pair_onset_THIGH,Korean,thigh,TRUE,onset,1,29.52350359,4950,-3.009761438,0,aɪ,556.493527351935,1458.7749427132712,3.48,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,75,366.44,SH,SH,1.450645833,WM_SH_pair_onset_SHORT,Korean,short,TRUE,onset,1,34.77919722,3297,2.245932192,0,ɔ:,457.3798557857776,1002.6533804050579,5.13,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,52,398.045,SH,SH,1.6853125,WM_SH_pair_coda_PLUSH,Korean,plush,TRUE,coda,1,31.1841224,3249,-1.349142628,0,ʌ,592.4894949186223,1122.1378823561013,2.98,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,53,284.745,S,S,1.471979167,WM_SS_notp_coda_KISS,Korean,kiss,TRUE,coda,0,35.24913983,5018,2.715874802,0,ɪ,446.44965091560124,1963.5567685458386,4.65,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,54,271.885,SH,SH,1.7493125,WM_SH_notp_onset_SHOUT,Korean,shout,TRUE,onset,0,34.59898582,3276,2.065720792,0,aʊ,476.23095500053495,1407.045931867046,4.43,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,56,319.04,TH,F,1.514645833,WM_FF_pair_coda_OAF,Korean,oaf,FALSE,coda,1,27.87135616,2193,-4.661908868,0,əʊ,410.5264576013781,1064.3752243228528,2.7,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,58,489.465,S,S,1.578645833,WM_SS_notp_coda_MOUSE,Korean,mouse,TRUE,coda,0,32.3552173,5480,-0.178047728,0,aʊ,540.7819686697468,1360.4168697346197,4.41,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,60,318.555,S,S,1.578645833,WM_SS_notp_onset_SAD,Korean,sad,TRUE,onset,0,36.07004488,5467,3.536779852,0,æ,533.028471232784,1466.9122590796615,4.81,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,61,513.84,F,TH,1.514645833,WM_TH_pair_coda_WREATH,Korean,wreath,FALSE,coda,1,25.33262721,4164,-7.200637818,0,i:,349.93134090819757,2118.514378189369,3.28,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,62,369.88,SH,SH,1.450645833,WM_SH_pair_onset_SHY,Korean,shy,TRUE,onset,1,34.89293993,1877,2.359674902,0,ʌɪ,534.7429326224125,1523.2265809138908,4.27,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,57,342.55,F,F,1.6853125,WM_FF_notp_onset_FOOL,Korean,fool,TRUE,onset,0,24.88710414,3064,-7.646160888,0,u:,375.9380211155076,944.1860580210407,4.36,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,90,354.64,SH,SH,1.535979167,WM_SH_notp_onset_SHEER,Korean,sheer,TRUE,onset,0,35.63657702,2991,3.103311992,0,ɪə,447.6290921295904,1881.9903148283256,4.1,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,91,450.22,TH,TH,1.471979167,WM_TH_notp_coda_BIRTH,Korean,birth,TRUE,coda,0,24.995908880000002,1746,-7.537356148,0,ə:,475.97382169715075,1391.3125511488029,4.61,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,92,608.59,S,S,1.514645833,WM_SS_pair_onset_SIN,Korean,sin,TRUE,onset,1,39.24703864,5485,6.713773612,0,ɪ,428.9279454825222,1887.9574580128344,3.96,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,93,774.875,TH,TH,1.578645833,WM_TH_notp_coda_GROWTH,Korean,growth,TRUE,coda,0,28.07971229,1385,-4.453552738,0,əʊ,443.74884216438375,1264.4043221511458,4.91,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,96,310.51,TH,TH,1.514645833,WM_TH_notp_coda_TOOTH,Korean,tooth,TRUE,coda,0,27.54355327,2456,-4.989711758,0,u:,347.97898900484773,1549.9070151867063,4.09,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,97,284.875,S,S,1.578645833,WM_SS_notp_onset_SOUND,Korean,sound,TRUE,onset,0,35.31149937,5862,2.778234342,0,aʊ,532.7630638410884,1371.4259334244143,5.16,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,98,220.385,F,F,1.6853125,WM_FF_notp_onset_FIGHT,Korean,fight,TRUE,onset,0,31.22689133,5747,-1.306373698,0,ʌɪ,514.0500720924812,1412.1962610412947,5.04,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,51,710.66,F,F,1.514645833,WM_FF_pair_coda_REEF,Korean,reef,TRUE,coda,1,30.73328455,4479,-1.799980478,0,i:,336.7111325543748,2002.7830887425646,3.79,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,76,299.27,S,S,1.706645833,WM_SS_pair_coda_PUSS,Korean,puss,TRUE,coda,1,33.81274345,4707,1.279478422,0,ʊ,428.97846989388074,1015.6356343918737,3.12,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,88,894.055,F,TH,1.514645833,WM_TH_pair_coda_LOATH,Korean,loath,FALSE,coda,1,25.3982628,3684,-7.135002228,0,əʊ,447.0566409045274,1223.7561176219983,2.69,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,77,317.835,F,F,1.514645833,WM_FF_notp_onset_FACT,Korean,fact,TRUE,onset,0,29.53059171,4486,-3.002673318,0,a,670.429807457302,1385.1751988671124,5.45,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,79,288.95,SH,SH,1.578645833,WM_SH_pair_coda_LEASH,Korean,leash,TRUE,coda,1,32.97668186,3148,0.443416832,0,i:,333.55142210835095,2381.920785600422,3.12,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,80,543.29,SH,SH,1.6213125,WM_SH_notp_onset_SHOOT,Korean,shoot,TRUE,onset,0,36.01809601,3110,3.484830982,0,u:,336.19900360080504,1691.6860609976645,4.53,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,82,629.78,F,F,1.514645833,WM_FF_pair_onset_FIN,Korean,fin,TRUE,onset,1,30.96682916,7701,-1.566435868,0,ɪ,422.71988230781284,1932.3919282948884,3.59,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,83,332.385,F,F,1.642645833,WM_FF_notp_onset_FAME,Korean,fame,TRUE,onset,0,24.30104487,5389,-8.232220158,0,eɪ,441.7124454637588,1879.0134885489397,4.18,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,84,257.665,SH,SH,1.6213125,WM_SH_pair_onset_SHORE,Korean,shore,TRUE,onset,1,35.88647069,3760,3.353205662,0,ɔ:,438.7084555039776,894.5408320961586,4.12,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,86,575.705,TH,TH,1.578645833,WM_TH_notp_coda_BREATH,Korean,breath,TRUE,coda,0,26.86566057,3201,-5.667604458,0,ɛ,580.5654025398397,1512.64371367907,4.49,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,87,374.815,S,S,1.6213125,WM_SS_notp_onset_SOON,Korean,soon,TRUE,onset,0,34.62937365,5613,2.096108622,0,u:,368.25629256324646,1547.258383384958,5.3,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,49,447.855,S,S,1.514645833,WM_SS_pair_onset_SIGH,Korean,sigh,TRUE,onset,1,36.26807838,6605,3.734813352,0,aɪ,543.0412867174987,1513.4162348892514,3.66,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,15,366.4,S,S,1.578645833,WM_SS_notp_onset_SILK,Korean,silk,TRUE,onset,0,35.21656066,5744,2.683295632,0,ɪ,443.1238267321132,1493.630894713206,4,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,16,275.46,SH,SH,1.535979167,WM_SH_pair_coda_ASH,Korean,ash,TRUE,coda,1,30.32133037,2524,-2.211934658,0,a,544.731168409042,1529.0073289534512,4.19,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,17,277.985,S,S,1.450645833,WM_SS_pair_onset_SOUL,Korean,soul,TRUE,onset,1,33.23819866,3794,0.704933632,0,əʊ,474.90856596337295,1002.8135005271296,4.53,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,18,290.69,TH,TH,1.471979167,WM_TH_pair_coda_OATH,Korean,oath,TRUE,coda,1,27.00093758,2387,-5.532327448,0,əʊ,469.967822640987,1170.123083218022,3.54,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,19,410.715,F,F,1.535979167,WM_FF_notp_onset_FEAT,Korean,feat,TRUE,onset,0,26.77629044,5672,-5.756974588,0,i:,330.25613853596866,2325.527463956897,3.65,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,20,369.37,S,S,1.514645833,WM_SS_pair_onset_SORE,Korean,sore,TRUE,onset,1,39.4498273,6203,6.916562272,0,ɔ:,443.521970458054,907.5137064075666,4.06,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,21,290.99,TH,TH,1.6213125,WM_TH_notp_onset_THUNK,Korean,thunk,TRUE,onset,0,26.22850775,6753,-6.304757278,0,ʌ,481.8808247111616,1171.4093391726935,2.59,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,22,266.72,SH,SH,1.514645833,WM_SH_pair_coda_MESH,Korean,mesh,TRUE,coda,1,31.79430384,2869,-0.738961188,0,ɛ,568.2260259083301,1719.5939477365073,3.27,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,23,310.83,SH,SH,1.578645833,WM_SH_pair_onset_SHIN,Korean,shin,TRUE,onset,1,38.3505371,3941,5.817272072,0,ɪ,412.70902096121466,1970.2143242826278,3.3,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,12,334.825,TH,TH,1.514645833,WM_TH_notp_onset_THANK,Korean,thank,TRUE,onset,0,28.3985459,2662,-4.134719128,0,æ,472.57483587141945,1527.4878530318344,5.87,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,2,557.05,F,F,1.535979167,WM_FF_notp_coda_BEEF,Korean,beef,TRUE,coda,0,29.4754049,7430,-3.057860128,0,i:,316.4511817165054,2292.3307273946866,4.45,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,3,284.55,F,F,1.471979167,WM_FF_notp_coda_ROUGH,Korean,rough,TRUE,coda,0,28.07022466,3234,-4.463040368,0,ʌ,602.7873956784997,1235.435556399059,4.46,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,4,424.085,TH,F,1.407979167,WM_FF_notp_coda_POOF,Korean,poof,FALSE,coda,0,25.25042421,2416,-7.282840818,0,ʊ,353.8308422613042,1313.7201825915279,2.91,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,24,387.455,F,F,1.322645833,WM_FF_pair_onset_FIE,Korean,fie,TRUE,onset,1,26.73216088,8105,-5.801104148,0,aɪ,529.0157484664334,1468.4275015004857,2.47,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,7,1921.15,X,F,1.578645833,WM_FF_notp_coda_HALF,Korean,half,FALSE,coda,0,24.0740738,3068,-8.459191228,0,a:,602.749911721447,1110.7461514438246,5.55,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,8,389.155,SH,SH,1.514645833,WM_SH_notp_coda_POSH,Korean,posh,TRUE,coda,0,30.75677682,2612,-1.776488208,0,ɒ,543.7941400722314,905.4877459052908,4.29,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,10,524.16,F,F,1.450645833,WM_FF_notp_coda_COUGH,Korean,cough,TRUE,coda,0,24.08980909,3019,-8.443455938,0,ɒ,573.0194995630239,951.7351705925741,3.68,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,11,334.76,SH,SH,1.407979167,WM_SH_notp_coda_WISH,Korean,wish,TRUE,coda,0,33.18926446,2893,0.655999432,0,ɪ,429.32755998544695,1907.3871461501483,5.05,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,6,285.425,TH,TH,1.706645833,WM_TH_notp_onset_THORN,Korean,thorn,TRUE,onset,0,24.41493027,1442,-8.118334758,0,ɔ:,429.6098323484334,852.7103830514553,3.33,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,39,314.57,TH,F,1.407979167,WM_FF_pair_coda_LOAF,Korean,loaf,FALSE,coda,1,27.61623221,2284,-4.917032818,0,əʊ,437.7575676935568,1156.7835435750608,3.77,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,40,341.085,F,F,1.471979167,WM_FF_pair_onset_FOUR,Korean,four,TRUE,onset,1,29.74117595,6318,-2.792089078,0,ɔ:,445.26234643156187,823.877934381081,5.67,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,41,270.035,TH,TH,1.407979167,WM_TH_pair_coda_DEATH,Korean,death,TRUE,coda,1,26.17474533,2500,-6.358519698,0,ɛ,610.4791485687846,1686.5939508546599,5.14,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,42,277.155,F,F,1.535979167,WM_FF_pair_onset_FOUGHT,Korean,fought,TRUE,onset,1,28.83433448,7865,-3.698930548,0,ɔ:,442.87575781378456,942.8871635247141,4.47,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,44,272.65,SH,SH,1.450645833,WM_SH_notp_coda_BUSH,Korean,bush,TRUE,coda,0,33.50540729,1949,0.972142262,0,ʊ,432.4336224841967,1048.3658320083262,4.29,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,46,293.265,S,S,1.514645833,WM_SS_notp_onset_SELL,Korean,sell,TRUE,onset,0,37.53241981,5858,4.999154782,0,e,543.4032555646291,1549.0448603677905,5.22,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,47,366.05,S,S,1.514645833,WM_SS_pair_coda_ASS,Korean,ass,TRUE,coda,1,29.32681087,4742,-3.206454158,0,a,641.262797147042,1455.7118430777389,4.09,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,48,643.54,SH,SH,1.578645833,WM_SH_pair_coda_PUSH,Korean,push,TRUE,coda,1,33.2061282,2916,0.672863172,0,ʊ,427.48475786736947,1033.955062479687,4.92,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,50,318.59,S,S,1.450645833,WM_SS_pair_coda_PLUS,Korean,plus,TRUE,coda,1,33.72174147,5305,1.188476442,0,ʌ,637.4203881444095,1218.4733430885767,4.78,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,25,792.535,TH,TH,1.514645833,WM_TH_pair_onset_THOUGHT,Korean,thought,TRUE,onset,1,30.40684565,4412,-2.126419378,0,ɔ:,451.57340362235647,1008.6630251743813,5.84,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,38,389.255,TH,F,1.514645833,WM_FF_pair_coda_DEAF,Korean,deaf,FALSE,coda,1,28.03294112,2298,-4.500323908,0,e,600.1669324769706,1674.378260450875,3.9,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,43,284.945,SH,SH,1.578645833,WM_SH_notp_coda_WASH,Korean,wash,TRUE,coda,0,31.54416882,2587,-0.989096208,0,ɒ,514.6655430326496,785.4768373807899,4.54,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,37,997.325,S,S,1.6213125,WM_SS_pair_onset_SOUGHT,Korean,sought,TRUE,onset,1,38.54688399,6131,6.013618962,0,ɔ:,438.71473436909986,1006.90387842878,4.13,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,28,366.805,S,S,1.514645833,WM_SS_notp_coda_ACE,Korean,ace,TRUE,coda,0,34.70301945,5213,2.169754422,0,eɪ,468.2855552937061,1922.2394384878282,3.79,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,30,438.155,TH,TH,1.578645833,WM_TH_pair_onset_THOLE,Korean,thole,TRUE,onset,1,29.16238698,4008,-3.370878048,0,əʊ,465.12856629235944,969.1627988918781,1.54,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,31,282.105,SH,SH,1.514645833,WM_SH_pair_onset_SHOAL,Korean,shoal,TRUE,onset,1,33.61304571,3117,1.079780682,0,əʊ,475.918081428662,1110.185085179185,3.04,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,26,351.24,S,S,1.642645833,WM_SS_pair_coda_LEASE,Korean,lease,TRUE,coda,1,36.04960122,5547,3.516336192,0,i:,347.5599602178131,2338.840297981631,3.84,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,32,369.335,TH,TH,1.578645833,WM_TH_notp_onset_THEME,Korean,theme,TRUE,onset,0,27.16763826,3905,-5.365626768,0,i:,339.3588056676091,2243.049718185969,4.5,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,36,1490.855,F,TH,1.450645833,WM_TH_notp_coda_MOTH,Korean,moth,FALSE,coda,0,29.27673653,2728,-3.256528498,0,ɒ,545.0931604064198,849.2557629223313,3.64,TRUE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,35,532.125,S,S,1.471979167,WM_SS_pair_coda_MESS,Korean,mess,TRUE,coda,1,32.13420327,5516,-0.399061758,0,ɛ,561.8767906319108,1679.7069735717616,4.79,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,33,315.65,SH,SH,1.535979167,WM_SH_notp_onset_SHACK,Korean,shack,TRUE,onset,0,37.39323953,3722,4.859974502,0,a,591.0283398489113,1542.1300374538214,3.23,FALSE
YH06,1968249,Chrome,computer,2,1,0.6375,10,advanced,No,1,6,2,6,2,wm,34,293.88,S,S,1.578645833,WM_SS_notp_coda_PASS,Korean,pass,TRUE,coda,0,32.14711433,5510,-0.386150698,0,a:,638.8399182822243,1192.5061437476681,5.14,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,68,741.88,S,S,1.578645833,WM_SS_notp_onset_SILK,Korean,silk,TRUE,onset,0,35.21656066,5744,2.683295632,0,ɪ,443.1238267321132,1493.630894713206,4,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,65,1813.765,SH,SH,1.578645833,WM_SH_pair_coda_LEASH,Korean,leash,TRUE,coda,1,32.97668186,3148,0.443416832,0,i:,333.55142210835095,2381.920785600422,3.12,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,67,437.275,SH,SH,1.7493125,WM_SH_notp_onset_SHOUT,Korean,shout,TRUE,onset,0,34.59898582,3276,2.065720792,0,aʊ,476.23095500053495,1407.045931867046,4.43,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,74,721.79,F,F,1.6853125,WM_FF_notp_onset_FOOL,Korean,fool,TRUE,onset,0,24.88710414,3064,-7.646160888,0,u:,375.9380211155076,944.1860580210407,4.36,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,70,409.34,SH,SH,1.578645833,WM_SH_pair_onset_SHIN,Korean,shin,TRUE,onset,1,38.3505371,3941,5.817272072,0,ɪ,412.70902096121466,1970.2143242826278,3.3,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,71,1754.35,F,F,1.514645833,WM_FF_notp_onset_FACT,Korean,fact,TRUE,onset,0,29.53059171,4486,-3.002673318,0,a,670.429807457302,1385.1751988671124,5.45,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,72,794.11,TH,TH,1.535979167,WM_TH_pair_coda_RUTH,Korean,ruth,TRUE,coda,1,24.79955523,4007,-7.733709798,0,u:,363.63058411736404,1235.6185968610382,4.39,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,73,597.995,TH,TH,1.471979167,WM_TH_notp_coda_BIRTH,Korean,birth,TRUE,coda,0,24.995908880000002,1746,-7.537356148,0,ə:,475.97382169715075,1391.3125511488029,4.61,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,69,594,SH,SH,1.535979167,WM_SH_notp_coda_BRUSH,Korean,brush,TRUE,coda,0,30.92832382,2881,-1.604941208,0,ʌ,569.1947688723341,1346.8071788436755,4.29,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,51,501.775,TH,TH,1.514645833,WM_TH_notp_coda_TOOTH,Korean,tooth,TRUE,coda,0,27.54355327,2456,-4.989711758,0,u:,347.97898900484773,1549.9070151867063,4.09,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,62,469.295,TH,F,1.514645833,WM_FF_pair_coda_OAF,Korean,oaf,FALSE,coda,1,27.87135616,2193,-4.661908868,0,əʊ,410.5264576013781,1064.3752243228528,2.7,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,52,733.775,F,F,1.471979167,WM_FF_pair_onset_FOUR,Korean,four,TRUE,onset,1,29.74117595,6318,-2.792089078,0,ɔ:,445.26234643156187,823.877934381081,5.67,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,53,1041.55,S,S,1.450645833,WM_SS_pair_coda_PLUS,Korean,plus,TRUE,coda,1,33.72174147,5305,1.188476442,0,ʌ,637.4203881444095,1218.4733430885767,4.78,FALSE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,54,2298.01,F,F,1.450645833,WM_FF_notp_coda_COUGH,Korean,cough,TRUE,coda,0,24.08980909,3019,-8.443455938,0,ɒ,573.0194995630239,951.7351705925741,3.68,TRUE
YK08,1968953,Chrome,computer,1,3,0.775,5,intermediate,No,2,7,4,3,3,wm,55,1674.22,X,SH,1.514645833,WM_SH_notp_coda_POSH,Korean,posh,FALSE,coda,0,30.75677682,2612,-1.776488208,0,ɒ,543.7941400722314,905.4877459052908,4.29,FALSE
